,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling,Status_Developed,Status_Developing
2384,2008,51.9,5.820082930352362,3.970291913552122,0.009950330853168083,0.0,4.405992900805995,6.9865664594064265,3.095577608523707,4.442651256490317,1.6094379124341003,1.9370408655603775,3.4657359027997265,0.6418538861723948,8.920543861560303,16.361306588246645,2.1041341542702074,2.0794415416798357,0.48707647070521465,11.992792792792793,0,1
2385,2007,51.5,3.5553480614894135,3.970291913552122,0.009950330853168083,0.0,4.405992900805995,7.047517221357296,1.308332819650179,4.442651256490317,1.6094379124341003,1.9370408655603775,1.6094379124341003,0.6418538861723948,8.920543861560303,16.361306588246645,2.1162555148025524,2.0918640616783932,0.48707647070521465,11.992792792792793,0,1
2386,2006,51.5,5.823045895483019,3.9512437185814275,0.009950330853168083,0.0,4.405992900805995,2.0794415416798357,1.1631508098056809,4.430816798843313,3.295836866004329,1.9370408655603775,3.295836866004329,0.6418538861723948,8.920543861560303,16.361306588246645,2.128231705849268,2.1041341542702074,0.48707647070521465,11.992792792792793,0,1
2387,2005,51.6,5.814130531825066,3.9318256327243257,0.009950330853168083,0.0,4.405992900805995,0.0,3.0349529867072724,4.418840607796598,3.58351893845611,1.9370408655603775,3.58351893845611,0.6418538861723948,8.920543861560303,16.361306588246645,2.1400661634962708,2.1162555148025524,0.48707647070521465,11.992792792792793,0,1
2388,2004,51.2,5.834810737062605,3.912023005428146,0.009950330853168083,0.0,4.405992900805995,9.393411647660683,3.0155349008501706,4.394449154672439,1.3862943611198906,1.9370408655603775,1.3862943611198906,0.6418538861723948,8.920543861560303,16.361306588246645,2.151762203259462,2.128231705849268,0.48707647070521465,11.992792792792793,0,1
2389,2003,51.1,5.84354441703136,3.8918202981106265,0.009950330853168083,0.0,4.405992900805995,9.018937706446035,2.995732273553991,4.3694478524670215,1.6094379124341003,1.9370408655603775,1.6094379124341003,0.6418538861723948,8.920543861560303,16.361306588246645,2.163323025660538,2.1400661634962708,0.48707647070521465,11.992792792792793,0,1
2390,2002,58.0,5.855071922202427,3.871201010907891,0.009950330853168083,0.0,4.405992900805995,9.165343006045447,2.975529566236472,4.356708826689592,1.6094379124341003,1.9370408655603775,1.6094379124341003,0.6418538861723948,8.920543861560303,16.361306588246645,2.174751721484161,2.151762203259462,0.48707647070521465,11.992792792792793,0,1
2391,2001,57.0,5.8664680569332965,3.8501476017100584,0.009950330853168083,0.0,4.405992900805995,8.18088094199639,2.954910279033736,4.330733340286331,3.5263605246161616,1.9370408655603775,3.5263605246161616,0.5877866649021191,8.920543861560303,16.361306588246645,2.186051276738094,2.163323025660538,0.48707647070521465,11.992792792792793,0,1
2392,2000,55.0,5.87493073085203,3.828641396489095,0.009950330853168083,0.0,4.405992900805995,8.285513309079741,2.9338568698359038,4.31748811353631,3.6375861597263857,1.9370408655603775,3.5263605246161616,0.5877866649021191,8.920543861560303,16.361306588246645,2.1972245773362196,2.186051276738094,0.48707647070521465,11.992792792792793,0,1
2393,2015,62.9,5.796057750765372,3.7612001156935624,1.7232773221513311,0.0,4.330733340286331,2.8903717578961645,3.9531649487593215,3.970291913552122,4.330733340286331,1.9370408655603775,4.330733340286331,1.5260563034950492,8.660561246552739,15.522434042320553,1.6863989535702288,1.840549633397487,0.5098251234324072,13.0,0,1
2394,2014,62.0,5.8522024797744745,3.7612001156935624,2.1258479144939915,6.827684196481039,2.1972245773362196,4.204692619390966,1.840549633397487,3.970291913552122,4.356708826689592,2.2823823856765264,4.356708826689592,1.547562508716013,8.77657233700026,17.807208247784466,1.7749523509116738,1.9315214116032138,0.5068176023684519,13.0,0,1
2395,2013,69.0,5.918893854273146,3.784189633918261,2.1210632163706555,6.887134656493093,2.0794415416798357,3.258096538021482,3.9219733362813143,4.007333185232471,4.30406509320417,2.280339484046726,4.30406509320417,1.7047480922384253,8.83607647695397,17.791671190620264,1.8562979903656263,2.0149030205422647,0.5019866750987863,12.8,0,1
2396,2012,59.2,3.8918202981106265,3.784189633918261,2.1258479144939915,6.99480858992586,4.23410650459726,3.4965075614664802,3.906004933102583,4.04305126783455,4.189654742026425,2.281361456542419,4.189654742026425,2.151762203259462,8.929192067630968,15.47497916003591,1.9459101490553132,2.1162555148025524,0.49713229663398817,12.8,0,1
2397,2011,58.9,6.025865973825314,3.784189633918261,2.1258479144939915,4.8263384677412295,4.343805421853684,4.532599493153256,3.8897773964808264,4.07753744390572,4.248495242049359,2.262804222982201,4.248495242049359,2.2512917986064953,6.746358336292283,17.761535806291903,2.028148247292285,2.1972245773362196,0.4934759854308777,12.8,0,1
2398,2010,58.0,6.061456918928017,3.784189633918261,2.1138429683971687,6.94686601685759,4.276666119016055,9.433483923290392,3.8753590210565547,4.143134726391533,4.290459441148391,2.2512917986064953,4.290459441148391,2.4849066497880004,8.904326139600954,15.603836365584351,2.1162555148025524,2.2925347571405443,0.48858001481867097,12.8,0,1
2399,2009,56.5,6.1092475827643655,3.8501476017100584,2.151762203259462,6.663897045436064,4.31748811353631,8.675563527387679,3.858622228701031,4.2626798770413155,4.330733340286331,2.2396452932201716,4.343805421853684,2.995732273553991,8.680948184672353,15.474845471321759,2.2082744135228043,2.379546134130174,0.4836599556932212,12.8,0,1
2400,2008,55.3,6.161207321695077,3.9318256327243257,2.2181159363675955,6.660618224840242,4.343805421853684,3.6888794541139363,3.8437441646748516,4.330733340286331,4.356708826689592,2.169053700369523,4.382026634673881,3.1986731175506815,8.663472928483632,17.718645668813906,2.2925347571405443,0.9932517730102833,0.4799539600989036,12.9,0,1
2401,2007,54.5,6.18826412308259,3.9512437185814275,2.2491843162669305,6.6926915961876805,4.430816798843313,3.4657359027997265,3.828641396489095,4.382026634673881,4.382026634673881,2.143589361503588,4.418840607796598,3.3105430133940246,8.72036255460655,17.70495755201547,2.3702437414678603,2.5416019934645457,0.47747564408443655,12.9,0,1
2402,2006,54.0,6.208590026096629,4.007333185232471,2.2512917986064953,6.5973169430221414,4.430816798843313,4.406719247264253,3.8133070324889884,4.418840607796598,4.382026634673881,2.1482677326096886,4.418840607796598,3.370738174177447,8.636350366954254,15.38898662121491,0.9555114450274363,2.624668592163159,0.47561286801024616,12.9,0,1
2403,2005,53.8,6.212606095751519,4.02535169073515,2.2710944259026746,6.565711485402958,4.382026634673881,6.423246963533519,3.7977338590260183,4.442651256490317,4.330733340286331,2.1713368063840917,4.382026634673881,3.417726683613366,8.597045294956729,13.074576014261833,2.533696813957432,2.7013612129514133,0.47561286801024616,12.9,0,1
2404,2004,53.7,6.210600077024653,4.02535169073515,2.0744289998562917,6.43461683573731,4.343805421853684,6.7226297948554485,3.7819143200811256,4.430816798843313,4.30406509320417,2.189416394888408,4.31748811353631,3.4242626545931514,8.489722684447493,8.459350072631114,2.6100697927420065,2.772588722239781,0.47685510419483734,12.9,0,1
2405,2003,54.0,6.186208623900494,4.02535169073515,2.0706530356467567,6.254129493481522,4.276666119016055,5.501258210544727,3.765840495250065,4.418840607796598,2.0794415416798357,2.225704048658088,4.248495242049359,3.3978584803966405,8.236601323950346,17.65320207179855,2.6741486494265287,2.8390784635086144,0.4780957991430718,12.9,0,1
2406,2002,54.9,6.131226489483141,4.007333185232471,2.0844290831908747,5.850855598136492,4.290459441148391,6.950814768442584,3.751854253275325,4.382026634673881,2.0794415416798357,2.2925347571405443,2.0794415416798357,3.3178157727231046,7.831775366674256,17.64100535431292,2.740840023925201,2.89591193827178,0.4824261492442927,12.9,0,1
2407,2001,56.0,6.063785208687608,3.970291913552122,2.1258479144939915,5.903339565381609,4.290459441148391,7.062191632286556,1.7749523509116738,4.343805421853684,4.276666119016055,2.231089091288976,4.276666119016055,3.2188758248682006,7.894609222047529,17.629103156739347,2.797281334830153,2.9496883350525844,0.4879663296199081,13.0,0,1
2408,2000,57.3,5.986452005284438,3.9512437185814275,2.1162555148025524,3.8493772708260763,4.30406509320417,7.286191714702382,1.62924053973028,4.30406509320417,4.276666119016055,2.272125885509337,4.30406509320417,3.104586678466073,5.823712241472547,17.61987835026237,2.8507065015037334,3.0007198150650303,0.4916428043492167,13.0,0,1
2409,2015,57.3,5.808142489980444,3.295836866004329,1.7232773221513311,0.0,3.4657359027997265,6.778784897685177,3.6717649976369144,3.6888794541139363,3.7376696182833684,1.9370408655603775,3.4657359027997265,1.4816045409242156,6.6329575550137525,16.2905467378768,1.7646800860936331,1.7699086024701653,0.35136084911496357,4.9,0,1
2410,2014,56.6,5.840641657373398,3.295836866004329,1.7232773221513311,3.8517307861098793,4.405992900805995,6.091309882077698,3.6717649976369144,3.6888794541139363,3.8066624897703196,1.3190856114264407,3.6888794541139363,1.5040773967762742,7.050002578123989,13.958720462324278,1.7646800860936331,1.7699086024701653,0.35136084911496357,4.9,0,1
2411,2013,56.4,5.846438775057725,3.295836866004329,1.7232773221513311,3.8804194320663012,4.405992900805995,6.26530121273771,3.6717649976369144,3.713572066704308,1.791759469228055,1.2864740258376797,3.828641396489095,1.5260563034950492,7.079279798651649,13.926828294096227,1.7646800860936331,1.7699086024701653,0.3485419607085434,4.9,0,1
2412,2012,56.0,5.8522024797744745,3.295836866004329,1.7232773221513311,3.672196880583904,4.405992900805995,7.577121930876679,3.6717649976369144,3.713572066704308,4.174387269895637,1.3270750014599193,4.0943445622221,1.5686159179138452,6.866366259150077,14.413390007818919,1.7646800860936331,1.7699086024701653,0.3499523981779056,4.9,0,1
2413,2011,55.4,5.87493073085203,3.332204510175204,1.7232773221513311,0.0,4.405992900805995,7.136483208590247,3.6717649976369144,3.7376696182833684,4.204692619390966,1.9370408655603775,4.127134385045092,1.589235205116581,5.181622301337115,14.186286217880903,1.7646800860936331,1.7699086024701653,0.3569748989477303,4.9,0,1
2414,2010,55.0,5.886104031450156,3.332204510175204,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.7376696182833684,4.425447510223684,1.9370408655603775,4.422737626116771,1.6094379124341003,7.354515451135522,12.026904112727623,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2415,2009,54.3,5.91350300563827,3.332204510175204,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.7612001156935624,4.425447510223684,1.9370408655603775,4.422737626116771,1.6486586255873816,7.143451696367387,13.782644332222654,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2416,2008,53.6,5.934894195619588,3.332204510175204,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.7612001156935624,4.425447510223684,1.9370408655603775,4.422737626116771,1.6486586255873816,7.426377546973375,16.041553318151625,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2417,2007,53.1,5.945420608606575,3.332204510175204,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.784189633918261,4.425447510223684,1.9370408655603775,4.422737626116771,1.6486586255873816,8.920543861560303,11.391537188235205,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2418,2006,52.5,5.950642552587727,3.367295829986474,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.784189633918261,4.425447510223684,1.9370408655603775,4.422737626116771,1.62924053973028,8.920543861560303,15.951822979094452,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2419,2005,51.9,5.950642552587727,3.367295829986474,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.8066624897703196,4.425447510223684,1.9370408655603775,4.422737626116771,1.589235205116581,8.920543861560303,13.61569038959028,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2420,2004,51.4,5.950642552587727,3.4011973816621555,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.828641396489095,4.425447510223684,1.9370408655603775,4.422737626116771,1.5686159179138452,8.920543861560303,15.868050473979935,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2421,2003,58.0,5.950642552587727,3.4011973816621555,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.8501476017100584,4.425447510223684,1.9370408655603775,4.422737626116771,1.5040773967762742,8.920543861560303,13.53001675616754,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2422,2002,52.0,5.948034989180646,3.4339872044851463,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.8918202981106265,4.425447510223684,1.9370408655603775,4.422737626116771,1.4586150226995167,8.920543861560303,15.794755588644309,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2423,2001,49.6,5.945420608606575,3.4339872044851463,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.912023005428146,4.425447510223684,1.9370408655603775,4.422737626116771,1.3862943611198906,8.920543861560303,15.757763025852169,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2424,2000,48.9,3.6635616461296463,3.4657359027997265,1.7232773221513311,0.0,4.405992900805995,0.0,3.6717649976369144,3.9318256327243257,4.425447510223684,1.9370408655603775,4.422737626116771,1.308332819650179,8.920543861560303,11.122206102007905,1.7646800860936331,1.7699086024701653,0.0,0.0,0,1
2425,2015,82.8,4.04305126783455,0.6931471805599453,1.7232773221513311,0.0,4.584967478670572,4.7535901911063645,4.213607983048918,0.6931471805599453,4.584967478670572,1.9370408655603775,4.584967478670572,0.09531017980432487,10.153656433539338,17.65383746333082,0.4700036292457356,0.4054651081081644,0.6323350411631878,17.7,1,0
2426,2014,82.6,4.07753744390572,0.6931471805599453,0.009950330853168083,3.783927696206483,4.574710978503383,5.043425116919247,4.204692619390966,0.6931471805599453,4.584967478670572,2.33214389523559,4.584967478670572,0.09531017980432487,5.695320943324161,15.352137533653519,0.4700036292457356,0.4054651081081644,0.6296747576043717,17.6,1,0
2427,2013,82.4,1.9459101490553132,0.6931471805599453,2.327277705584417,6.051337024958578,4.564348191467836,4.882801922586371,4.1956970564823886,1.0986122886681098,4.574710978503383,2.312535423847214,4.574710978503383,0.09531017980432487,7.980343253739154,13.05246867081489,0.4700036292457356,0.4054651081081644,0.6280751838162304,17.5,1,0
2428,2012,82.0,4.127134385045092,0.6931471805599453,2.336986519711378,8.356268682624536,4.574710978503383,7.094234845924755,4.186619838331271,1.0986122886681098,4.584967478670572,2.340843805111136,4.584967478670572,0.09531017980432487,10.259877719329697,15.358243550980385,0.4700036292457356,0.4054651081081644,0.6264730472919525,17.2,1,0
2429,2011,82.1,4.1588830833596715,0.6931471805599453,2.362739015813793,8.491838213510386,4.584967478670572,8.24354550792826,4.175924549214524,1.0986122886681098,4.584967478670572,2.349468678892896,4.584967478670572,0.09531017980432487,10.368328445262575,17.66016860898628,0.4700036292457356,0.4054651081081644,0.6243328645595856,16.9,1,0
2430,2010,81.9,4.174387269895637,0.6931471805599453,2.377692565480851,6.362582689185804,4.584967478670572,5.713732805509369,4.1666652238017265,1.0986122886681098,4.584967478670572,2.3570732782781154,4.584967478670572,0.09531017980432487,8.226099439130914,17.65661522509772,0.4700036292457356,0.4054651081081644,0.6205764877251099,16.4,1,0
2431,2009,81.6,4.204692619390966,1.0986122886681098,2.39698576841553,8.526797731401524,4.574710978503383,3.7376696182833684,4.157319361383489,1.0986122886681098,4.574710978503383,2.3532782073095637,4.574710978503383,0.09531017980432487,10.383889002224352,17.652011142146286,0.4700036292457356,0.4054651081081644,0.6195006403916468,16.3,1,0
2432,2008,81.3,2.0794415416798357,1.0986122886681098,2.419478844465545,8.630081637510749,4.584967478670572,5.697093486505405,4.147885329150131,1.0986122886681098,4.584967478670572,2.2823823856765264,4.584967478670572,0.09531017980432487,10.479531546633597,15.340570060470423,0.4700036292457356,0.4054651081081644,0.6173454671436633,16.1,1,0
2433,2007,89.0,4.290459441148391,1.0986122886681098,2.489064659936664,6.238193173431374,4.574710978503383,5.5909869805108565,4.138361447638875,1.0986122886681098,4.574710978503383,2.2364452904895007,4.574710978503383,0.09531017980432487,8.095724912925371,15.324616180885537,0.4700036292457356,0.4054651081081644,0.6146449524049877,16.0,1,0
2434,2006,88.0,4.30406509320417,1.0986122886681098,2.554121718809473,8.403215656996169,4.584967478670572,5.8944028342648505,4.128745988939433,1.0986122886681098,4.59511985013459,2.222459048514761,4.59511985013459,0.09531017980432487,10.257087090257363,17.608689665220332,0.4700036292457356,0.4054651081081644,0.6119371251344021,15.9,1,0
2435,2005,81.0,4.356708826689592,1.0986122886681098,2.558776498354456,6.007455010715162,4.574710978503383,3.1354942159291497,2.0149030205422647,1.0986122886681098,4.574710978503383,2.21046980408624,4.574710978503383,0.09531017980432487,7.883339846392866,17.59178614004169,0.4700036292457356,0.4054651081081644,0.6081338062329886,15.8,1,0
2436,2004,81.0,4.382026634673881,1.0986122886681098,2.561867690924129,8.220502689969095,4.584967478670572,3.295836866004329,4.109233174715851,1.0986122886681098,4.584967478670572,2.2512917986064953,4.584967478670572,0.09531017980432487,10.12341176092239,17.57489264996077,0.4700036292457356,0.4054651081081644,0.6059539688575679,15.6,1,0
2437,2003,79.4,4.430816798843313,1.0986122886681098,2.5718485799218085,8.072785545876338,4.406719247264253,5.54907608489522,4.09933210373314,1.0986122886681098,4.605170185988092,2.196112848483529,4.59511985013459,0.09531017980432487,9.975658160997883,17.557637987331773,0.4700036292457356,0.4054651081081644,0.6043159668533294,15.6,1,0
2438,2002,79.5,4.430816798843313,1.0986122886681098,2.5847519847577165,5.435267979969041,4.418840607796598,4.219507705176107,4.091005660956586,1.0986122886681098,4.59511985013459,2.1102132003465894,4.59511985013459,0.09531017980432487,7.450390806252132,17.53955344308251,0.4700036292457356,0.4054651081081644,0.6032224730319583,15.7,1,0
2439,2001,79.4,4.442651256490317,1.0986122886681098,2.3850863145057892,7.6232360777454735,4.430816798843313,0.0,4.0809215418899605,1.0986122886681098,4.564348191467836,2.1090003439213802,4.574710978503383,0.09531017980432487,9.63721540322353,13.092755353951441,0.4700036292457356,0.4054651081081644,0.6015799870344548,15.7,1,0
2440,2000,79.1,4.465908118654584,1.0986122886681098,2.4948569806411682,7.568068348638389,4.356708826689592,5.030437921392435,4.070734696582967,1.0986122886681098,4.564348191467836,2.105352923464337,4.564348191467836,0.09531017980432487,9.594089315142224,15.334556476466211,0.4700036292457356,0.4054651081081644,0.598836501088704,15.7,1,0
2441,2015,74.9,4.9344739331306915,1.3862943611198906,1.7232773221513311,0.0,4.605170185988092,7.358193752733032,3.1945831322991562,1.3862943611198906,4.605170185988092,1.9370408655603775,4.605170185988092,0.09531017980432487,8.254760644417548,7.995306620290822,2.7788192719904172,2.772588722239781,0.5675839575845996,14.0,0,1
2442,2014,74.7,4.955827057601261,1.3862943611198906,1.2149127443642704,3.778053306475723,4.605170185988092,7.430707082545968,3.1654750481410856,1.3862943611198906,4.605170185988092,1.5040773967762742,4.605170185988092,0.09531017980432487,5.949469833971973,7.927324360309794,2.785011242238338,2.772588722239781,0.5653138090500605,14.0,0,1
2443,2013,74.6,4.962844630259907,1.3862943611198906,1.269760544863939,3.7523362000311256,4.605170185988092,7.653494909661253,3.131136910560194,1.3862943611198906,4.605170185988092,1.5432981099295553,4.605170185988092,0.09531017980432487,5.892443268185797,7.857867559331803,2.785011242238338,2.7788192719904172,0.5636078092049601,13.8,0,1
2444,2012,74.5,4.969813299576001,1.3862943611198906,1.33500106673234,3.080476516745162,4.605170185988092,3.9512437185814275,3.100092288878234,1.6094379124341003,4.605170185988092,1.43746264769429,4.605170185988092,0.09531017980432487,5.818661668612694,7.793999089503996,2.791165107812717,2.785011242238338,0.5607579925141997,13.7,0,1
2445,2011,74.5,4.955827057601261,1.3862943611198906,1.3937663759585914,3.083423670819081,4.605170185988092,4.110873864173311,1.252762968495368,1.6094379124341003,4.605170185988092,1.4539530095937052,4.605170185988092,0.09531017980432487,5.780720722322684,7.7284157798410416,2.791165107812717,2.791165107812717,0.5573274574174104,13.6,0,1
2446,2010,74.5,4.9344739331306915,1.3862943611198906,1.1969481893889715,5.261273428779228,4.605170185988092,4.382026634673881,3.0349529867072724,1.6094379124341003,4.605170185988092,1.4883995840570443,4.605170185988092,0.09531017980432487,7.9446734102720065,7.659171367666058,2.791165107812717,2.791165107812717,0.5533102353721461,13.5,0,1
2447,2009,71.8,5.214935757608986,1.6094379124341003,1.1151415906193203,2.66659758347544,4.584967478670572,3.091042453358316,3.005682604407159,1.6094379124341003,4.584967478670572,1.4747630091074988,4.584967478670572,0.09531017980432487,5.383033371185009,9.90193635004339,2.791165107812717,2.797281334830153,0.5510074133988225,13.4,0,1
2448,2008,72.3,5.153291594497779,1.6094379124341003,1.1314021114911006,2.9346142127665686,4.59511985013459,3.5263605246161616,2.970414465569701,1.6094379124341003,4.59511985013459,1.4906543764441333,4.59511985013459,0.09531017980432487,5.543180107379168,9.894345894618844,2.797281334830153,2.797281334830153,0.5486992761940722,13.3,0,1
2449,2007,73.7,4.990432586778736,1.6094379124341003,1.1908875647772805,4.8570003184929345,4.59511985013459,3.8066624897703196,2.9391619220655967,1.791759469228055,4.59511985013459,1.5602476682433286,4.59511985013459,0.09531017980432487,7.405991814867911,9.886799071249893,2.797281334830153,2.803360380906535,0.545227050483323,13.2,0,1
2450,2006,73.8,4.983606621708336,1.6094379124341003,1.085189268335969,4.79783120006092,4.59511985013459,0.0,2.9014215940827497,1.791759469228055,4.59511985013459,1.7227665977411035,4.59511985013459,0.09531017980432487,7.279154063219738,7.577121930876679,2.797281334830153,2.803360380906535,0.5411608235620636,13.1,0,1
2451,2005,74.2,4.9344739331306915,1.6094379124341003,1.0885619528146082,4.592757168471885,4.605170185988092,1.3862943611198906,2.8678989020441064,1.791759469228055,4.605170185988092,1.7227665977411035,4.605170185988092,0.09531017980432487,7.139561925095766,9.871687239986331,2.797281334830153,2.803360380906535,0.5376622777195503,12.9,0,1
2452,2004,69.1,5.288267030694535,1.9459101490553132,0.9400072584914712,2.7944372136613733,4.143134726391533,3.58351893845611,2.8390784635086144,2.3978952727983707,4.584967478670572,1.6639260977181702,4.584967478670572,0.09531017980432487,5.168602681021639,9.864174835150587,2.797281334830153,2.803360380906535,0.5335651107354801,12.8,0,1
2453,2003,73.9,4.990432586778736,1.791759469228055,0.9895411936137477,4.2963065517868655,3.4965075614664802,4.189654742026425,2.8094026953624978,1.791759469228055,4.59511985013459,1.599387576580599,4.605170185988092,0.09531017980432487,6.898164204520663,7.592870287844818,2.797281334830153,2.803360380906535,0.5288619862520892,12.7,0,1
2454,2002,73.7,5.0106352940962555,1.791759469228055,0.9631743177730056,4.104888062659955,4.405992900805995,4.941642422609304,2.7788192719904172,1.791759469228055,4.59511985013459,1.5871923034867808,4.59511985013459,0.09531017980432487,6.773248832404116,9.84903136674007,2.797281334830153,2.8094026953624978,0.530039842689795,12.6,0,1
2455,2001,72.7,2.833213344056216,1.791759469228055,0.9858167945227653,4.000268037935127,4.405992900805995,5.736572297479192,2.747270914255491,1.9459101490553132,4.59511985013459,1.57069708411767,4.59511985013459,0.09531017980432487,6.731852820025865,9.841505760180247,2.797281334830153,2.8094026953624978,0.5223588595796638,12.5,0,1
2456,2000,71.5,5.170483995038151,1.791759469228055,0.8960880245566356,4.11889052178302,4.405992900805995,9.71281119135942,2.714694743820879,1.9459101490553132,4.605170185988092,1.5623463049002497,4.605170185988092,0.09531017980432487,6.7758365031062855,9.833923089150218,2.791165107812717,2.803360380906535,0.5170064828410719,12.4,0,1
2457,2015,64.1,5.420534999272286,4.07753744390572,1.7232773221513311,0.0,4.543294782270004,8.184792654165078,3.6717649976369144,4.454347296253507,4.543294782270004,1.9370408655603775,4.543294782270004,0.262364264467491,7.829982221044842,15.167416352284143,1.7646800860936331,1.7699086024701653,0.3974329364109001,7.2,0,1
2458,2014,63.8,5.438079308923196,4.0943445622221,0.009950330853168083,5.53972766355078,4.553876891600541,6.517671272912275,3.6717649976369144,4.465908118654584,4.553876891600541,2.2438960966453663,4.553876891600541,0.262364264467491,7.686115603596239,17.446175823457096,1.7646800860936331,1.7699086024701653,0.3954147722546629,7.2,0,1
2459,2013,63.5,5.4510384535657,4.110873864173311,0.009950330853168083,5.4330026217170575,4.543294782270004,7.942362237674335,3.6717649976369144,4.48863636973214,4.543294782270004,2.2428350885882717,4.543294782270004,0.262364264467491,7.578998300474076,17.422363978496797,1.7646800860936331,1.7699086024701653,0.39068982252601003,7.0,0,1
2460,2012,63.2,5.4638318050256105,4.127134385045092,0.009950330853168083,5.400522774082798,4.532599493153256,9.050640993218508,3.6717649976369144,4.499809670330265,4.532599493153256,2.2192034840549946,4.532599493153256,0.262364264467491,7.546390491831213,15.09622021163057,1.7646800860936331,1.7699086024701653,0.38390093019232385,6.8,0,1
2461,2011,62.7,5.488937726156687,4.127134385045092,1.1378330018213911,5.286696177854022,4.543294782270004,8.633552992532433,3.6717649976369144,4.5217885770490405,4.543294782270004,2.2300144001592104,4.543294782270004,0.262364264467491,7.419295301704415,17.3756276580613,1.7646800860936331,1.7699086024701653,0.38048912203798724,7.0,0,1
2462,2010,62.5,5.497168225293202,4.143134726391533,1.0188473201992472,5.153348173243992,4.330733340286331,6.523562306149512,3.6717649976369144,4.532599493153256,2.302585092994046,2.1938856760707046,2.302585092994046,0.262364264467491,7.298092447993557,17.353159015823675,1.7646800860936331,1.7699086024701653,0.3791211327685624,7.0,0,1
2463,2009,62.0,5.517452896464707,4.1588830833596715,1.095273387402595,2.8933502566504217,4.290459441148391,4.23410650459726,3.6717649976369144,4.553876891600541,4.406719247264253,2.2407096892759584,4.406719247264253,0.262364264467491,7.1130479519943535,15.029122753717616,1.7646800860936331,1.7699086024701653,0.37569294977449424,6.8,0,1
2464,2008,61.8,5.529429087511423,4.174387269895637,1.1019400787607843,4.864732614360749,4.3694478524670215,4.867534450455582,3.6717649976369144,4.564348191467836,4.454347296253507,2.2159372862683733,4.465908118654584,0.262364264467491,7.1643559086483934,17.310668633526532,1.7646800860936331,1.7699086024701653,0.3674170404706345,6.3,0,1
2465,2007,61.4,5.541263545158426,4.189654742026425,1.1019400787607843,4.46742041639477,4.3694478524670215,5.793013608384144,3.6717649976369144,4.584967478670572,4.442651256490317,1.7439688053917064,4.442651256490317,0.262364264467491,7.018128888063355,17.290036682069047,1.7646800860936331,1.7699086024701653,0.3646431135879093,6.4,0,1
2466,2006,61.0,3.295836866004329,4.204692619390966,1.0647107369924282,4.1163809200079235,1.9459101490553132,5.43372200355424,3.6717649976369144,4.605170185988092,4.356708826689592,1.5953389880545987,4.3694478524670215,0.18232155679395465,6.796688920921944,12.665915453021086,1.7646800860936331,1.7699086024701653,0.35767444427181594,6.2,0,1
2467,2005,67.0,5.568344503761097,4.204692619390966,0.9360933591703349,3.653003435149657,3.1354942159291497,7.226209010100671,3.6717649976369144,4.624972813284271,4.3694478524670215,1.430311246536665,4.3694478524670215,0.18232155679395465,6.523200999917113,15.179537581884428,1.7646800860936331,1.7699086024701653,0.3527673191077153,6.1,0,1
2468,2004,59.7,5.631211781821365,4.23410650459726,0.9516578757114464,3.638764401116776,4.405992900805995,9.165656764349542,3.6717649976369144,4.634728988229636,4.31748811353631,1.4793292270870801,4.31748811353631,0.18232155679395465,6.3395996837198485,14.974384108323877,1.7646800860936331,1.7699086024701653,0.3471295310952009,5.7,0,1
2469,2003,59.6,5.631211781821365,4.248495242049359,1.007957920399979,3.5932670313137987,4.405992900805995,8.385260520155413,3.6717649976369144,4.653960350157523,4.248495242049359,1.430311246536665,4.248495242049359,0.18232155679395465,6.171154473364513,17.197727104566493,1.7646800860936331,1.7699086024701653,0.3428802329165431,5.6,0,1
